題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
TCU-109-Q30,FORMAL,False,D,D,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,6,6,1,,questions/Q30.png,3ae5c9ac6521c05ecca5d58408909230988b631eddef44b661f541739c331b41,L2289,35.1 / Common Types of Plant Cells,L2286,"35.1 / Dermal, Vascular, and Ground Tissues",35.1 / Common Types of Plant Cells：木質部導水細胞與韌皮部篩管分子的成熟存活狀態是選項判別點。,"35.1 / Dermal, Vascular, and Ground Tissues：維管組織中的木質部、韌皮部負責不同物質運輸。",採D。木質部管胞與導管分子成熟時通常死亡且木質化；被子植物篩管分子成熟仍活著，雖缺細胞核且依賴伴細胞。韌皮部運輸糖等有機物；不能以無核等同死細胞。,"762,763,764,765","811,812,813,814",Codex /root,TCU-109-R2-Q30
TCU-109-Q31,FORMAL,False,A,A,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,7,7,1,,questions/Q31.png,5a549845716afac0398ed349d497a5c12e19f28ebfc3fa456e6f6e79cdadf4f4,L2557,39.2 / A Survey of Plant Hormones,L2599,39.5 / Defenses Against Herbivores,39.2 / A Survey of Plant Hormones：比較ABA、auxin、cytokinin與strigolactone的作用，須看植物激素表及正文。,39.5 / Defenses Against Herbivores：茉莉酸相關植食防禦用來核查ABA選項。,採A。ABA主要涉及種子休眠與缺水氣孔調節，本題典型抗植食訊號為jasmonates；生長素在適當濃度促進伸長，細胞分裂素促進分裂。Strigolactone促進某些寄生植物種子萌發及叢枝菌根真菌生長，D若概括所有種子則過廣；原始研究的物種與條件限制另列。,"847,848,849,850,851,852,853,854,867,868","896,897,898,899,900,901,902,903,916,917",Codex /root,TCU-109-R2-Q31
TCU-109-Q32,FORMAL,False,A,A,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,7,7,1,,questions/Q32.png,80e9329c11ed7c2f200c1045bbb140e5b0f45f74adf19de4b1be0d2fb9c54a88,L2557,39.2 / A Survey of Plant Hormones,L0895,14.3 / Extending Mendelian Genetics for Two or More Genes,39.2 / A Survey of Plant Hormones：以題圖GA合成與降解路徑推算活性赤黴素及莖伸長。,14.3 / Extending Mendelian Genetics for Two or More Genes：三個基因座共同決定路徑產物，須比較基因互作而非單基因顯性。,採A，NA/LE/sln保留合成而失去題圖降解步驟，活性GA累積、植株最高。B野生型可合成也可降解；C的le妨礙活性GA形成；D的na在上游受阻。此推算依原題簡化路徑，不把SLN對所有GA底物與組織的活性都當成一致。,"281,282,847,850,851","330,331,896,899,900",Codex /root,TCU-109-R2-Q32
TCU-109-Q33,FORMAL,False,C,C,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,7,7,1,,questions/Q33.png,a297a40b4a3837ca8dafd8116df632d7a10e6b9c14eb3525d512762dbfd31cf8,L2557,39.2 / A Survey of Plant Hormones,L0478,8.1 / Metabolic Pathways,39.2 / A Survey of Plant Hormones：矮性突變的GA反應與外加激素救援，須由題圖判定可繞過的阻斷。,8.1 / Metabolic Pathways：代謝反應按酵素催化先後進行，補在阻斷之後才可能恢復下游產物。,採C，na/LE/SLN補GA12位於na阻斷之後，可繼續生成活性GA。CDP仍在阻斷上游；GA8及GA29是圖中的失活產物，不能以同屬GA名稱就當成有效救援。,"144,145,847,850,851","193,194,896,899,900",Codex /root,TCU-109-R2-Q33
TCU-109-Q34,FORMAL,False,C,C,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,7,7,1,,questions/Q34.png,844ada7dc96c165aa7466259bac4a90abd7695a87735940380096fbd10f828c6,L1136,18.3 / Effects on mRNAs by MicroRNAs and Small Interfering RNAs,L2557,39.2 / A Survey of Plant Hormones,18.3 / Effects on mRNAs by MicroRNAs and Small Interfering RNAs：反義NA的用途是抑制目標RNA表現，為工程策略的決定步驟。,39.2 / A Survey of Plant Hormones：NA受抑後GA合成下降，連接分子操作到矮株性狀。,採C。反義NA降低NA表現，使野生型GA合成受阻而變矮；增加LS不等於降低GA，加入隱性lh不會自動壓過原野生等位基因，反義SLN反而可能減少GA失活而變高。反義RNA與siRNA不必完全同機制，本地目錄以RNA調節的最小可對照條目分類，技術差異明列。,"379,380,847,850,851","428,429,896,899,900",Codex /root,TCU-109-R2-Q34
TCU-109-Q35,FORMAL,False,D,D,109年度釋疑維持D,7,7,1,4,questions/Q35.png,692dae1ba7a319bd9a4b4ff967971c24a7a2a90cd2078efc77e794efe7fa4803,L2596,39.5 / Defenses Against Pathogens,L2599,39.5 / Defenses Against Herbivores,39.5 / Defenses Against Pathogens：病原入侵引發的全株系統獲得性抗性及水楊酸訊號，是本題所指防禦。,39.5 / Defenses Against Herbivores：茉莉酸也參與防禦，與植食反應比較可避免把兩種激素混同。,採D，釋疑PDF4維持。題本及教材的methylsalicylic acid對應這個情境應精確作methyl salicylate（水楊酸甲酯），遠處組織轉為salicylic acid參與systemic acquired resistance；釋疑所寫response與標準名稱resistance有差異。Park等煙草研究支援MeSA訊號；茉莉酸也可參與抗病，不能說只抗昆蟲或把MeSA當所有物種唯一SAR訊號。,"866,867,868","915,916,917",Codex /root,TCU-109-R2-Q35
TCU-109-Q36,FORMAL,False,B,B,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,8,8,1,,questions/Q36.png,54f930c26ffa976d3aa0097705020d33e38962b822f2ef656933a3de4f5ca336,L2501,38.1 / Fruit Structure and Function,L2495,38.1 / Seed Development and Structure,38.1 / Fruit Structure and Function：果實由子房發育，不要求一個子房中所有胚珠均成功形成種子。,38.1 / Seed Development and Structure：胚珠受精後形成種子及胚、胚乳發育，解釋同莢成熟與未成熟種子的差異。,採B。部分胚珠成功發育仍可形成含有種子的豆莢；不能由一個果實就推斷全部胚珠受精。發育不良的種子也可能受精後敗育，不能全部斷言未受精；成熟豆科種子的養分多可轉入子葉，與完全從未形成胚乳不同。,"827,828,829,830,831,832","876,877,878,879,880,881",Codex /root,TCU-109-R2-Q36
TCU-109-Q37,FORMAL,False,A,A,109年度釋疑維持A,8,8,1,4,questions/Q37.png,383d71633320f7cd8e4ad5853e6ac37eb9359f38f77907e067a8837c7d295da4,L2589,39.4 / Environmental Stresses,L0647,10.3 / Photosynthetic Pigments: The Light Receptors,39.4 / Environmental Stresses：高海拔紫外線情境的色素保護屬植物對非生物環境逆境的反應。,10.3 / Photosynthetic Pigments: The Light Receptors：類胡蘿蔔素具有光保護但不等於本題的類黃酮UV屏蔽，須比較色素功能。,採A，釋疑PDF4維持。Flavonoids含花青素等成員，可吸收部分紫外線；Li等擬南芥突變體實驗支持類黃酮對UV-B耐受的貢獻。類胡蘿蔔素也能耗散過量光能，不能因非答案就否認其光保護；單一植物實驗不證明所有高山花色都由同一因素造成。,"192,193,194,195,862,863,864,865","241,242,243,244,911,912,913,914",Codex /root,TCU-109-R2-Q37
TCU-109-Q38,FORMAL,False,A,A,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,8,8,1,,questions/Q38.png,82da2e78d2dace76d9c013ce10b62e446cd51c4a9f80fe02b0d582b45da6912e,L1452,23.3 / Natural Selection,L1465,23.4 / Natural Selection: A Closer Look,23.3 / Natural Selection：環境改變、差異性存活繁殖到等位基因頻率改變，是自然選擇的因果鏈。,23.4 / Natural Selection: A Closer Look：以相對適存度及繁殖成功精確限制事件先後。,官方採A（3→2→4→1）。乾旱後抗旱個體較易存活並留下較多後代，世代後相關等位基因頻率改變；2繁殖成功與4存活差異可重疊，典型因果敘述可先談3→4→2→1，選項卻未提供。保留官方A而不宣稱其排列為所有族群唯一時間順序；不把缺水直接造成定向新突變。,"493,494,497,498","542,543,546,547",Codex /root,TCU-109-R2-Q38
TCU-109-Q39,FORMAL,False,C,C,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,8,8,1,,questions/Q39.png,538fbe15850292b74490565cd3ef769d89280011af370ad4ea57d5f717072dd6,L2914,43.3 / Antibodies as Tools,L2899,43.3 / B Cells and Antibodies: A Response to Extracellular Pathogens,43.3 / Antibodies as Tools：使用血清抗體辨識感染歷程是抗體的檢測工具用途。,43.3 / B Cells and Antibodies: A Response to Extracellular Pathogens：B細胞產生抗體、初次與後續反應的時序支援檢測標的比較。,官方採C（IgM、IgG）。此為題目採用的早期與後期簡化模型；SARS-CoV-2的IgM與IgG可接近同時出現，初感染3–4天未必可檢出，不能憑單次IgM/IgG可靠判定剛感染或已痊癒。CDC歷史抗體檢測說明記載感染後1–3週與近同時出現的限制，與Campbell一般免疫原理分列；不把本題當臨床診斷規則。,"958,959,960,961,962,964,965,966,969","1007,1008,1009,1010,1011,1013,1014,1015,1018",Codex /root,TCU-109-R2-Q39
TCU-109-Q40,FORMAL,False,D,D,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,8,8,1,,questions/Q40.png,8d312d0640ce9ddbf3ed59b93b984fc6f0f36ad8345ae7157e983990d00981c2,L2889,43.2 / B Cell and T Cell Development,"L2867,L2870,L2883",43.1 / Innate Immunity of Invertebrates ; 43.1 / Innate Immunity of Vertebrates ; 43.2 / Antigen Recognition by B Cells and Antibodies,43.2 / B Cell and T Cell Development：釐清B、T細胞為有頜脊椎動物的適應性免疫成員，不僅存在於靈長類；以此最小條目及章內前文核對其共同特徵。,43.1 / Innate Immunity of Invertebrates：昆蟲hemocytes的吞噬作用須與巨噬細胞稱呼區分；43.1 / Innate Immunity of Vertebrates：脊椎動物先天免疫細胞支援嗜中性球選項；43.2 / Antigen Recognition by B Cells and Antibodies：epitope是抗原上被受器或抗體辨識的部位。,採D。原D已正確稱後天性免疫，錯在宣稱B、T細胞只存在於靈長類；多種其他有頜脊椎動物也有這些細胞。B稱昆蟲巨噬細胞宜精確稱具吞噬能力的血球hemocytes，不能無條件等同脊椎動物巨噬細胞；嗜中性球最多的敘述須限制在人類循環白血球等情境。Epitope在抗原上，不是整個抗體或受器本身。,"953,954,955,956,957,958,959,960,961","1002,1003,1004,1005,1006,1007,1008,1009,1010",Codex /root,TCU-109-R2-Q40
TCU-109-Q41,FORMAL,False,C,C,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,8,8,1,,questions/Q41.png,7b0361c4a66adcd319be260adda89881157d1881ab4d8a01d6efb6c0f8fb579e,L0721,11.3 / Protein Phosphorylation and Dephosphorylation,"L0724,L0731",11.3 / Small Molecules and Ions as Second Messengers ; 11.4 / Nuclear and Cytoplasmic Responses,11.3 / Protein Phosphorylation and Dephosphorylation：依序啟動激酶及受質的磷酸化級聯，才能排列肝醣分解訊號。,11.3 / Small Molecules and Ions as Second Messengers：cAMP是活化PKA的第二訊使；11.4 / Nuclear and Cytoplasmic Responses：肝醣分解是訊號傳遞後的細胞質反應。,採C（4→3→1→2）：cAMP→protein kinase A→phosphorylase kinase→glycogen phosphorylase，末者催化肝醣釋出glucose-1-phosphate。cAMP非蛋白激酶，phosphorylase kinase與glycogen phosphorylase不可因名稱相似互換。本地文字目錄的第二訊使標題缺Ions，已在年度證據依實際PDF38目錄保留差異並校正展示。,"222,223,224,225,226,227","271,272,273,274,275,276",Codex /root,TCU-109-R2-Q41
TCU-109-Q42,FORMAL,False,C,C,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,9,9,1,,questions/Q42.png,20f7656dabac6b436527a0ef6b721b3340a4a04df59fdd1c8979f632a51ce38f,L2763,42.1 / Organization of Vertebrate Circulatory Systems,,,42.1 / Organization of Vertebrate Circulatory Systems：比較脊椎動物心腔及單循環、雙循環，是循環系統組織條目的直接內容。,無另列最小次條目；教材p925明列鱷四室例外。原C採一般非鱷爬蟲，A/B/D的心腔或循環錯置均核查，不掩蓋C範圍省略。,採C，依一般非鱷類爬蟲的兩心房、一部分隔心室及雙循環理解。鱷類有四心腔，是原C未明列的例外；魚類通常一房一室單循環，兩生類兩房一室雙循環，鳥類四心腔雙循環。保留原題二生類用字。,"924,925","973,974",Codex /root,TCU-109-R2-Q42
TCU-109-Q43,FORMAL,False,B,B,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,9,9,1,,questions/Q43.png,3c2af5c0758b9a05b0c3aced95eec2a49f5669f5692b27295e9312293897561d,L3309,49.5 / The Brain’s Reward System and Drug Addiction,,,49.5 / The Brain’s Reward System and Drug Addiction：題幹的酬賞與成癮機制對應腦內多巴胺酬賞路徑。,無另列最小次條目；吸毒成癮直接指酬賞系統，49.5有真實最小條目，B多巴胺正確；不另外用一般突觸章稀釋主目。,採B dopamine。腹側被蓋區神經元釋出多巴胺，投射伏隔核及前額葉等區，與酬賞學習和藥物成癮相關；不能把所有正向感受或成癮歸為單一化學物質的充分原因。,"1102,1103,1104","1151,1152,1153",Codex /root,TCU-109-R2-Q43
TCU-109-Q44,FORMAL,False,D,D,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,9,9,1,,questions/Q44.png,e918510611a7e62df070219551930dba9fa0438d067cf1901a3fce8b7d8de871,L0371,6.5 / Peroxisomes: Oxidation,L0349,6.4 / Lysosomes: Digestive Compartments,6.5 / Peroxisomes: Oxidation：ALD主要關係到過氧化體VLCFA運輸代謝，將其歸溶體是錯誤重點。,6.4 / Lysosomes: Digestive Compartments：Tay–Sachs與Pompe等溶體儲積疾病提供對照。,採D。X-linked ALD的ABCD1缺陷影響極長鏈脂肪酸進入過氧化體處理，非典型溶體儲積病。Tay–Sachs涉及溶體脂質分解，Pompe涉及GAA與肝醣儲積；Pompe主要累及骨骼肌、呼吸肌及部分型態心肌，不能僅以肝臟受損概括。原題及教材對所有溶體儲積病皆缺水解酵素的說法也是概括，非排除其他溶體蛋白缺陷。,"107,108,112","156,157,161",Codex /root,TCU-109-R2-Q44
TCU-109-Q45,FORMAL,False,D,D,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,9,9,1,,questions/Q45.png,934b795ebccd7a4b4cc7fd2bd32114a467bc181dfcf72e215d623481fe6ad034,L0355,6.4 / The Endomembrane System: A Review,"L0343,L0346",6.4 / The Endoplasmic Reticulum: Biosynthetic Factory ; 6.4 / The Golgi Apparatus: Shipping and Receiving Center,6.4 / The Endomembrane System: A Review：分泌蛋白由粗ER經Golgi至胞吐的完整運輸順序，屬內膜系統整合。,6.4 / The Endoplasmic Reticulum: Biosynthetic Factory：粗面內質網上核糖體與ER腔負責分泌蛋白起始合成加工；6.4 / The Golgi Apparatus: Shipping and Receiving Center：Golgi依cis到trans方向處理與分送。,採D：內質網→高基氏體→會和細胞膜融合的囊泡。消化酵素先進ER腔，囊泡運至Golgi，再由分泌囊泡與質膜融合釋出；新合成分泌蛋白不是先進核再轉送。,"104,105,106,107,108,109","153,154,155,156,157,158",Codex /root,TCU-109-R2-Q45
TCU-109-Q46,FORMAL,False,B,B,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,9,9,1,,questions/Q46.png,7a99f54c7386da8ad476994659af3f5912a7f59a08af96a095418cb6ec9af99d,L0744,11.5 / Apoptotic Pathways and the Signals That Trigger Them,,,11.5 / Apoptotic Pathways and the Signals That Trigger Them：細胞凋亡的訊號、caspase與膜包覆碎片是本地最小目錄的核心。,無另列最小次條目；B大量外漏最不恰當；A保護鄰細胞、C蛋白酶與核酸酶、D caspase已全讀。11.5真實子目足夠。,採B。典型凋亡形成膜包覆小體並被清除，減少內容物外漏傷及鄰近細胞；細胞膨脹破裂大量外漏較符合壞死。Caspases是蛋白酶，可啟動下游核酸降解等事件，不等於它本身就是切DNA的核酸酶。,"229,230,231","278,279,280",Codex /root,TCU-109-R2-Q46
TCU-109-Q47,FORMAL,False,D,D,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,9,9,1,,questions/Q47.png,d327ed045a825cea8841569812b8f84251872522426a8320ecc50b7c0376250c,L2974,44.4 / From Blood Filtrate to Urine: A Closer Look,L2977,44.4 / Solute Gradients and Water Conservation,44.4 / From Blood Filtrate to Urine: A Closer Look：各腎元段的水通透性不同，上行支不重吸收水是關鍵。,44.4 / Solute Gradients and Water Conservation：髓質溶質梯度與集尿管水分回收連接區段功能。,採D亨利氏環上行支。近曲小管及下行支可藉滲透作用吸收水；上行支排鹽但不透水；集尿管水通透性受ADH及aquaporin調節，水本身仍是被動滲透，不因激素調節就變主動運輸。,"987,988,989,990,991","1036,1037,1038,1039,1040",Codex /root,TCU-109-R2-Q47
TCU-109-Q48,FORMAL,False,B,B,未列本輪取得的109年度生物釋疑PDF2–4；依同年答案，不宣稱沒有其他未取得公告,9,9,1,,questions/Q48.png,c31a216a65735e8561ae4b4de1233c06d8853e324da398ed62dd169350c3be98,L3137,47.1 / Cleavage,"L3144,L3150,L3114","47.2 / Gastrulation ; 47.2 / Organogenesis ; 46.5 / Conception, Embryonic Development, and Birth",47.1 / Cleavage：重排受精後卵裂形成桑椹胚及囊胚、再進入胚層和器官發生的先後；哺乳類胚胎發育屬動物發育核心。,"47.2 / Gastrulation：原腸胚化建立胚層並接續囊胚階段；47.2 / Organogenesis：器官發生啟動後心臟才開始搏動；46.5 / Conception, Embryonic Development, and Birth：胎盤哺乳類的妊娠正文提供人類例證，不把物種特定時間套用全部哺乳類。",採B（3→2→1→5→4）：桑椹胚→囊胚→原腸胚→器官發生→心跳。原題問哺乳類，囊胚通常稱blastocyst；不能把人類、海膽或蛙的發育時數套用全部哺乳類；器官發生並非全完成才心跳，5→4代表器官形成開始早於心臟搏動。,"1034,1035,1036,1046,1047,1048,1049,1050,1054,1055","1083,1084,1085,1095,1096,1097,1098,1099,1103,1104",Codex /root,TCU-109-R2-Q48
TCU-109-Q49,FORMAL,False,B,B,109年度釋疑維持B,10,10,1,4,questions/Q49.png,cd914ec4aaabf35fcc6d87d94d8530a60010192b33f6a6cc9642953778cb5fcb,L3036,45.3 / Parathyroid Hormone and Vitamin D: Control of Blood Calcium,"L3026,L3039,L3029",45.2 / Thyroid Regulation: A Hormone Cascade Pathway ; 45.3 / Adrenal Hormones: Response to Stress ; 45.2 / Hormonal Regulation of Growth,45.3 / Parathyroid Hormone and Vitamin D: Control of Blood Calcium：PTH不足與血鈣下降、血磷上升的方向相反於原B，是錯誤重點。,45.2 / Thyroid Regulation: A Hormone Cascade Pathway：甲狀腺激素與TSH負回饋說明缺碘性甲狀腺腫；45.3 / Adrenal Hormones: Response to Stress：腎上腺皮質分泌異常支援Addison及Cushing選項；45.2 / Hormonal Regulation of Growth：GH在兒童及成人過多的不同表現支援其餘選項。,採B，釋疑PDF4維持。副甲狀腺低功能典型為低血鈣、高血磷；原B方向顛倒。A所述缺碘致低甲狀腺素、TSH上升與甲狀腺腫可成立，但不是所有甲狀腺低功能都缺碘。Addison涉及腎上腺皮質功能不足，Cushing syndrome與特指腦垂體ACTH病因的Cushing disease不宜完全混用；GH過多的巨人症與肢端肥大症需依生長板狀態區分。,"1008,1009,1010,1011,1012,1013,1014","1057,1058,1059,1060,1061,1062,1063",Codex /root,TCU-109-R2-Q49
TCU-109-Q50,FORMAL,False,B,B,109年度釋疑維持B,10,10,1,4,questions/Q50.png,92b0e22daded32103e2cc8ba61f862cfc1e1612d8db0585939237910593c182e,L1267,20.3 / Stem Cells of Animals,L3166,47.3 / Restricting Developmental Potential,20.3 / Stem Cells of Animals：各種幹細胞的自我更新、分化潛能及血球來源，是動物幹細胞條目的核心。,47.3 / Restricting Developmental Potential：早期卵裂球全能性及後續潛能受限，直接解釋totipotent與pluripotent的差別。,官方B，釋疑PDF4維持。造血幹細胞是multipotent，可形成紅血球、血小板與白血球譜系，非unipotent。原A把embryonic stem cell一概稱totipotent也不符合通常指內細胞團衍生ESC的定義；教材與NIH稱pluripotent。釋疑把更早的全能卵裂球併入胚幹細胞稱呼，與標準用語有別。成體幹細胞transdifferentiation需具體實驗條件，不是所有成體幹細胞的無條件能力；癌幹細胞是具自我更新及腫瘤細胞生成能力的功能概念，不代表每個癌細胞。,"430,431,432,1060,1061","479,480,481,1109,1110",Codex /root,TCU-109-R2-Q50
