題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
CMU-106-Q34,FORMAL,False,E,E,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,7,7,10,,questions/Q34.png,a3845ee279eaefd16e682470921d7ad3400427a009fee820cade14bd82688278,L1069,17.4 / Molecular Components of Translation,L1062,17.3 / Split Genes and RNA Splicing,17.4 / Molecular Components of Translation：核糖體rRNA催化胜肽鍵，是RNA催化的生理實例。,17.3 / Split Genes and RNA Splicing：RNA剪接段落的ribozyme概念提供催化RNA框架。,官方E。核糖體大次單元rRNA具有peptidyl-transferase活性；tRNA接胺基酸由aminoacyl-tRNA synthetase催化。逆轉錄及通常RNA複製使用蛋白酶；不能把本題選E擴成「RNA永不可能催化RNA聚合」，因實驗選育的RNA催化劑另有範圍。,"346,347,348,349,350","395,396,397,398,399",Codex /root,CMU-106-R2-Q34
CMU-106-Q35,FORMAL,False,D,D,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,7,7,10,,questions/Q35.png,ffdc3db0289cd9ccf3e71bbb9eca26683fd73e1e6ed53d8900b7669be941ac89,L1062,17.3 / Split Genes and RNA Splicing,,,17.3 / Split Genes and RNA Splicing：內含子的剪接邊界與分支點，直接對應RNA splicing。,無另列最小次條目；D是常見主要型內含子規則，並非無例外定律；U12 AT–AC原始研究提供範圍證據，分類仍17.3。,官方D。典型GU–AG內含子以AG結尾，所以由3′端倒數第一G、第二A；5′常GU，分支點通常A而非G。題幹說「固定」過強，少數U12型如AU–AC內含子早已存在，人類肌肉細胞不等於所有基因都只有GU–AG。,"345,346,347","394,395,396",Codex /root,CMU-106-R2-Q35
CMU-106-Q36,FORMAL,False,B,B,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,7,7,10,,questions/Q36.png,5322301336c7d9c13f351fe274f8ba24d3c6a660406ec7a2ae7943f9a2a236fb,L1075,17.4 / Completing and Targeting the Functional Protein,L0417,7.1 / Membrane Proteins and Their Functions,17.4 / Completing and Targeting the Functional Protein：蛋白的脂質修飾與定位在功能成熟流程中判別。,7.1 / Membrane Proteins and Their Functions：脂質錨定將蛋白附於膜內側，屬膜蛋白功能與結構。,官方B（乙丙）。myristoylation與farnesylation附疏水基團可協助膜內側定位；往往還需其他定位訊號，非單一修飾保證永久緊貼。myristoylation常在轉譯尚進行時發生，因此原題統稱「轉譯後」不盡精確；原卷myristylation、farnysylation、ubiquinlation拼字保留。,"129,130,352,353,354","178,179,401,402,403",Codex /root,CMU-106-R2-Q36
CMU-106-Q37,FORMAL,False,E,E,維持原答案E,7,7,10,7,questions/Q37.png,0e56c2e1fa2d4a1226ddef39cdad1566713a9648294d91a7ada5413c0ae41274,L2805,42.4 / Cardiovascular Disease,L0466,7.5 / Endocytosis,42.4 / Cardiovascular Disease：膽固醇運輸、LDL/HDL及LDLR相關疾病是主題。,7.5 / Endocytosis：LDLR介導胞吞使LDL入細胞，支持A的機制判讀。,官方E，釋疑維持。按一般「整顆粒質量的組成百分比」，LDL的膽固醇酯比例較HDL高；不能換成「各粒子總膽固醇中酯化的比例」作同一比較。原文endocytosis譯胞飲較窄；C原文是「腸胃道」非「胃」，膽汁進小腸。HDL膽固醇回肝也可經選擇性脂質攝取，非必須整顆吞入。,"139,140,937,938","188,189,986,987",Codex /root,CMU-106-R2-Q37
CMU-106-Q38,FORMAL,False,C,C,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,7,7,10,,questions/Q38.png,6aed6e2487b9451a7ce36c589d0d461fc4fcf39e28411c0d9cee7c5e682f5191,L0724,11.3 / Small Molecules and Ions as Second Messengers,L2789,42.3 / Blood Pressure,11.3 / Small Molecules and Ions as Second Messengers：NO活化guanylyl cyclase增加cGMP，與PDE降解訊號方向相反。,42.3 / Blood Pressure：NO調節血管平滑肌與血壓的生理效果。,官方C。內皮NO可促進cGMP生成使血管平滑肌放鬆；PDE會分解cGMP，不能按C把促進PDE當作放鬆機制。NO由arginine與O2經NOS形成；CO對血紅素親和力高，也可抑制細胞色素氧化酶。,"223,224,225,930,931,932","272,273,274,979,980,981",Codex /root,CMU-106-R2-Q38
CMU-106-Q39,FORMAL,False,A,A,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,7,7,10,,questions/Q39.png,a6ecba705375c3c180c4f084bbda639a531ff671a0ad688e763d89a9f3ace52a,L2776,42.2 / Maintaining the Heart’s Rhythmic Beat,L3245,49.1 / The Peripheral Nervous System,42.2 / Maintaining the Heart’s Rhythmic Beat：迷走神經調整心臟節律，是正確選項的生理位置。,49.1 / The Peripheral Nervous System：副交感膽鹼訊息與心臟靶細胞的自主神經支配。,官方A。ACh可經M2/G蛋白活化GIRK鉀通道，使節律放慢。B應為gap junction非tight junction；長不應期防止強直，ANP主要回應心房牽張。C原文只說SR釋Ca參與啟動收縮，並未寫「只需SR」；鈣誘發鈣釋放符合心肌生理，故不能硬改文字把C判絕對錯。保留官方A及C的科學歧義，不自行增加採計。,"928,929,1088,1089,1090","977,978,1137,1138,1139",Codex /root,CMU-106-R2-Q39
CMU-106-Q40,FORMAL,False,C,C,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,8,8,10,,questions/Q40.png,96a0b2f5cac74dd78802de546c5fee4e0078b52d4fa14879d566719472536ced,L2927,43.4 / Evolutionary Adaptations of Pathogens That Underlie Immune System Avoidance,L2896,43.3 / Helper T Cells: Activating Adaptive Immunity,43.4 / Evolutionary Adaptations of Pathogens That Underlie Immune System Avoidance：HIV逃避免疫並感染CD4細胞，屬病原體免疫適應。,43.3 / Helper T Cells: Activating Adaptive Immunity：Th1/Th2同屬輔助T細胞，可由其免疫功能與CD4辨認。,官方C（丙丁）。CD4輔助T細胞為HIV重要標的；但記憶CD4細胞也可成為感染與潛伏庫，樹突細胞可參與病毒傳播。因此「主要」不等於HIV只能感染Th1及Th2，戊「記憶細胞」本身還包含多種細胞。,"963,964,971,972,973","1012,1013,1020,1021,1022",Codex /root,CMU-106-R2-Q40
CMU-106-Q41,FORMAL,False,A,A,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,8,8,10,,questions/Q41.png,27b4982f6a5016013f88f348b1f5140613749a915be09ea7fe7e6e85bb141aa1,L1013,16.2 / Proofreading and Repairing DNA,L1172,18.5 / Inherited Predisposition and Environmental Factors Contributing to Cancer,16.2 / Proofreading and Repairing DNA：BRCA1參與DNA雙股斷裂同源重組修復，是直接機制。,18.5 / Inherited Predisposition and Environmental Factors Contributing to Cancer：遺傳性抑癌基因缺陷提高乳癌風險，連結癌症易感性。,官方A。BRCA1在同源導向雙股斷裂修復中重要，缺陷可致基因體不穩定。選項A是較廣的DSBR類別，E的NHEJ也是另一種DSB修復途徑，兩者並非互斥同一階層；不可因選A就宣稱NHEJ不修雙股斷裂。,"327,328,394,395","376,377,443,444",Codex /root,CMU-106-R2-Q41
CMU-106-Q42,FORMAL,False,E,E,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,8,8,10,,questions/Q42.png,3f57b4047cebc71cf2f6a5873bb528e05e0ef258a69ebf9a951dade889ce18d3,L2685,41.1 / Essential Nutrients,,,41.1 / Essential Nutrients：必需營養素的定義直接判斷亞麻油酸。,無另列最小次條目；41.1 Essential Nutrients真實最低條目明確列亞麻油酸，非必需是可自行合成而非不重要。,官方E。linoleic acid屬必需脂肪酸；leucine、lysine為必需胺基酸，tyrosine、glutamate在一般健康代謝條件下可合成。酪胺酸在特定代謝疾病可成條件必需，不能將一般分類當所有病理狀態的定律。,"899,900,901","948,949,950",Codex /root,CMU-106-R2-Q42
CMU-106-Q43,FORMAL,False,D,D,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,8,8,10,,questions/Q43.png,62a0064cdb2b3bd73c68cf7aa4098f4f88e74e2490ca65c7e3305eb55bacd43d,L1254,20.2 / Determining Gene Function,"L1136,L1091",18.3 / Effects on mRNAs by MicroRNAs and Small Interfering RNAs ; 17.5 / Using CRISPR to Edit Genes and Correct Disease-Causing Mutations,20.2 / Determining Gene Function：比較剔除、RNA干擾及基因編輯等功能研究工具，屬基因功能判定。,18.3 / Effects on mRNAs by MicroRNAs and Small Interfering RNAs：siRNA是RNA介導mRNA抑制，直接排除DNA描述；17.5 / Using CRISPR to Edit Genes and Correct Disease-Causing Mutations：CRISPR的guide RNA辨識DNA與細菌來源另作次目。,官方D。直接配對標的mRNA的siRNA是RNA，不是把19–21nt DNA直接當siRNA；DNA載體可表達干擾RNA但屬於另一個步驟。Cre辨識loxP的13bp反向重複，中央8bp不對稱，整個34bp不可說成完整回文；保留C的簡寫限制。Cas9需guide RNA與相容PAM。,"360,361,379,380,426,427","409,410,428,429,475,476",Codex /root,CMU-106-R2-Q43
CMU-106-Q44,FORMAL,False,E,E,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,8,8,10,,questions/Q44.png,adcc74ab231d65448b584bae84ceef91f9937069cecb9a51557a5252d05e7ea6,L0776,12.2 / Cytokinesis: A Closer Look,L0381,6.6 / Components of the Cytoskeleton,12.2 / Cytokinesis: A Closer Look：動物胞質分裂由分裂溝收縮環執行。,6.6 / Components of the Cytoskeleton：微絲actin與運動蛋白myosin的相互作用提供收縮力。,官方E（戊甲）。actin–myosin收縮環使細胞膜內陷；microtubule–dynein涉及其他運動，不能代替分裂溝收縮機制，lamin為核纖層構件。,"116,117,241,242","165,166,290,291",Codex /root,CMU-106-R2-Q44
CMU-106-Q45,FORMAL,False,C,C,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,8,8,10,,questions/Q45.png,cb0bdb0c8c8c7158a57f73a4865b28dfd038fa207740f71e6252982cafffe622,L2974,44.4 / From Blood Filtrate to Urine: A Closer Look,L2977,44.4 / Solute Gradients and Water Conservation,44.4 / From Blood Filtrate to Urine: A Closer Look：亨耳氏環各段水與鹽通透性，直接判斷粗上升支不透水。,44.4 / Solute Gradients and Water Conservation：逆流與髓質溶質梯度說明為何上升支鹽運輸與水回收分離。,官方C。粗上升支可主動回收NaCl但不透水；下降支可透水。集尿管的水通透性受ADH調控，存在水通道時沿滲透梯度被動回收，E不等於永遠固定回收率。,"987,988,989,990","1036,1037,1038,1039",Codex /root,CMU-106-R2-Q45
CMU-106-Q46,FORMAL,False,A,A,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,9,9,10,,questions/Q46.png,07be77ab9c6ad4b5a2c8b8861357115c92971fe6cac5cee0d79cd6119970a803,L1163,18.5 / Types of Genes Associated with Cancer,"L1123,L1136,L0598",18.2 / Regulation of Chromatin Structure ; 18.3 / Effects on mRNAs by MicroRNAs and Small Interfering RNAs ; 9.5 / Comparing Fermentation with Anaerobic and Aerobic Respiration,18.5 / Types of Genes Associated with Cancer：抑癌／前致癌基因及其調控失常決定癌症風險。,18.2 / Regulation of Chromatin Structure：染色質修飾及表觀遺傳可影響抑癌基因表達；18.3 / Effects on mRNAs by MicroRNAs and Small Interfering RNAs：microRNA可調控致癌相關mRNA；9.5 / Comparing Fermentation with Anaerobic and Aerobic Respiration：Warburg現象需區別發酵與有氧呼吸。,官方A。DNA甲基化、組蛋白等表觀遺傳異常可促成癌症，不能說不會；Rb為抑癌基因，點突變可活化前致癌基因，miRNA亦可參與。Warburg指有氧時仍偏好高糖解／乳酸生成，並非所有癌細胞完全停止粒線體呼吸；原題「表位基因」字樣保留。,"181,371,372,379,380,388,389,390,391","230,420,421,428,429,437,438,439,440",Codex /root,CMU-106-R2-Q46
CMU-106-Q47,FORMAL,False,A,A,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,9,9,10,,questions/Q47.png,cb1b4171c48a6dab8459c0d5a1ea62d34336d90c2f7e4d57b6128c28301a7345,L2720,41.3 / Processing in the Large Intestine,L3245,49.1 / The Peripheral Nervous System,41.3 / Processing in the Large Intestine：排便、胃結腸反射及大腸細菌屬大腸內容物處理。,49.1 / The Peripheral Nervous System：副交感／腸神經網路促進消化排便，排除A的交感敘述。,官方A。直腸牽張啟動腸神經與副交感排便反射，外肛門括約肌有隨意控制。E將感覺起點寫成內括約肌擴張較不精確，主要為直腸牽張。D雖提細菌合成B12/K，B12常規吸收在較上游的遠端迴腸，不能當作結腸產B12能充分供人體吸收的可靠結論。原D保留，未取得本題更正，不自行增採D。,"910,911,1088,1089,1090","959,960,1137,1138,1139",Codex /root,CMU-106-R2-Q47
CMU-106-Q48,FORMAL,False,C,C,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,9,9,10,,questions/Q48.png,adaa9b0f4ceb955e5fef0093c891d354855ffe64fe7f0acfdb942d42091d621a,L2987,44.5 / Homeostatic Regulation of the Kidney,L2843,42.6 / Control of Breathing in Humans,44.5 / Homeostatic Regulation of the Kidney：C混淆RAAS兩步反應，主目為腎臟的激素恆定調節。,42.6 / Control of Breathing in Humans：代謝性酸化透過增加換氣降低CO2，是E的呼吸調控。,官方C。renin把angiotensinogen變I，ACE主要把I變II；肺血管內皮具ACE，不能把renin步驟移給ACE。肺動脈／主動脈CO2約46／40mmHg是安靜典型值；肺泡表面張力劑以磷脂降低表面張力。,"946,947,994,995","995,996,1043,1044",Codex /root,CMU-106-R2-Q48
CMU-106-Q49,FORMAL,False,E,E,未列於已取得106生物釋疑PDF4–7；依同年度原答案PDF10採計,9,9,10,,questions/Q49.png,1c29640e379c2cbb5a41c598b3ba02b339de9d408b1c8ac5becba663914a15c1,L1774,27.6 / Pathogenic Bacteria,L2870,43.1 / Innate Immunity of Vertebrates,27.6 / Pathogenic Bacteria：LPS是革蘭陰性細菌內毒素，與外毒素區別為核心。,43.1 / Innate Immunity of Vertebrates：TLR辨識微生物成分並引起先天發炎反應。,官方E。LPS屬外膜內毒素，不是外毒素；可經TLR4等訊號活化NF-κB，感染也可引起前列腺素等介質。內毒素的「內」是毒素類型，並不表示只能細菌死亡後才可能釋出；此處不擴增釋放時機的絕對敘述。,"588,589,954,955,956,957","637,638,1003,1004,1005,1006",Codex /root,CMU-106-R2-Q49
CMU-106-Q50,FORMAL,False,B,B,維持原答案B,9,9,10,7,questions/Q50.png,60136675c7c3152918c578b2c2be4e6c9a18a75d15fed977fbc915c93ba08809,L3114,"46.5 / Conception, Embryonic Development, and Birth",,,"46.5 / Conception, Embryonic Development, and Birth：懷孕末期及生產的雌激素／催產素正回饋直接判別B。",無另列最小次條目；46.5受孕至生產條目有雌激素／催產素關係；維持官方B，沒有混用其他年度妊娠釋疑。,官方B，釋疑維持。接近分娩時雌激素增加子宮對催產素的反應，而非降低敏感性防早產；孕酮常支持妊娠中的子宮安定。子宮、外生殖器、乳房與骨盆變化涉及多激素協同，不能將其他選項讀成雌激素單獨充分完成全部作用。,"1034,1035,1036,1037","1083,1084,1085,1086",Codex /root,CMU-106-R2-Q50
