題號,分類狀態,待審,原答案,採計答案,釋疑,本地原卷PDF頁,官方混科卷生物PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
ISU-111-Q33,FORMAL,False,D,D,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,25,25,3,1,,questions/Q33.png,190d30e7cb1a4498406d0bf0b58b09cc25c19f165e70135f603d093a58bad1b7,L1989,31.3 / The Origin of Fungi,L1995,31.4 / Fungi have radiated into a diverse set of lineages,31.3 / The Origin of Fungi：659頁真菌祖先與鞭毛性狀支持壺菌保留祖徵的比較，是題目演化推論主軸。,31.4 / Fungi have radiated into a diverse set of lineages：661–662頁真菌多樣譜系及壺菌實際內容補足具名群，該Concept沒有壺菌目錄子條目。,官方D具鞭毛孢子。現行12e亦列Cryptomycetes、Microsporidians等很早分支，不能說壺菌是唯一最早或所有早期真菌都具鞭毛；題目問支持早期分歧的祖徵而非完整排序。,"659,660,661,662","708,709,710,711",Codex /root,ISU-111-R2-Q33
ISU-111-Q34,FORMAL,False,A,A,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,25,25,3,1,,questions/Q34.png,3569b3aeb402340067ef8a20c2ae85c6c5c68b2b7fcf7ce63d23fc22472a418c,L2114,33.3 / Rotifers and Acanthocephalans,,,33.3 / Rotifers and Acanthocephalans：697頁輪蟲未受精卵發育成雌體的孤雌生殖明確符合，真實條目為Rotifers and Acanthocephalans。,無另列最小次條目；697頁同時列其他動物也可孤雌，官方A限所給比較；Rotifers and Acanthocephalans為PDF44實際題名。,官方A輪蟲。此生殖方式不是輪蟲獨有；原題選項絛蟲、吸蟲又屬扁蟲，分類層級不平行，原題照留。,"697,698","746,747",Codex /root,ISU-111-R2-Q34
ISU-111-Q35,FORMAL,False,C,C,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,25,25,3,1,,questions/Q35.png,e5a7b25c739c83bb07cf5e28b387ae5149bfdb0dc6370404382dadd2e276d3c8,L2140,33.5 / Echinoderms,,,33.5 / Echinoderms：713–714頁棘皮動物水管系統及管足直接對應海膽。,無另列最小次條目；713頁echinoderm water vascular和管足專門結構，海膽符合，非所有過水的體腔都同源水管系統。,官方C海膽。水管系統為棘皮動物特徵，不是海綿的水流孔道或刺胞動物胃循環腔；「特有」指所屬類群，非只有海膽單一物種具有。,"713,714,715","762,763,764",Codex /root,ISU-111-R2-Q35
ISU-111-Q36,FORMAL,False,B,B,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,26,26,4,1,,questions/Q36.png,52b33b5abf18e6c929e9328f78c07f23f445c52898f75e36b86a3011545c3b18,L2623,40.1 / Hierarchical Organization of Body Plans,,,40.1 / Hierarchical Organization of Body Plans：877頁組織圖的多層鱗狀上皮與防止磨損位置，位於Hierarchical Organization of Body Plans。,無另列最小次條目；實問耐磨上皮形態與功能，877頁組織圖及真實最小Hierarchical Organization較直接，無須另造上皮葉節點。,官方B。多層細胞能抵抗磨損，單層鱗狀偏向薄層交換。部位交界可轉變，不把整段消化道全說成同一上皮；真實目錄未另列Epithelial Tissue。,"876,877,878","925,926,927",Codex /root,ISU-111-R2-Q36
ISU-111-Q37,FORMAL,False,A,A,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,26,26,4,1,,questions/Q37.png,7ac2b89aa2fb54910e3dc44714d2c27c8a96c24bca117efff2c7e5bfbc9d461c,L0914,14.4 / Dominantly Inherited Disorders,,,14.4 / Dominantly Inherited Disorders：287頁achondroplasia直接列為顯性遺傳疾病，是精確最小條目。,無另列最小次條目；287頁achondroplasia明確顯性疾病，分子血紅素共顯性與臨床病的判讀層級分開。,官方A。常見異型合子呈軟骨發育不全，同型顯性有致死效應；鐮型血球疾病臨床常以隱性模式描述，但血紅素分子層級可共顯性，不混用觀察層級。,"285,286,287","334,335,336",Codex /root,ISU-111-R2-Q37
ISU-111-Q38,FORMAL,False,D,D,同年度釋疑維持原答案D,26,26,4,1,5,questions/Q38.png,a049378f7f9903e4d7da994df7c75d2941e709b220c7f2a73e2e52b4981fabca,L3104,46.4 / Hormonal Control of Female Reproductive Cycles,,,46.4 / Hormonal Control of Female Reproductive Cycles：1032–1034頁女性週期的卵巢與子宮事件、LH峰及黃體酮，直接對應四敘述。,無另列最小次條目；增生期主增生、黃體期腺體分泌是命題區分；仍有內膜維持發育，保留官方D與用語界線。1032–1034直接支持同一最小條目。,官方D，釋疑維持。黃體期對應子宮分泌期，腺體生長分泌；LH峰為促進排卵關鍵，不是把FSH峰當唯一觸發。大量增生主要在增生期，黃體期仍有內膜維持與發育，不能將官方區分解讀為黃體期完全不再生長。公告引用第8版不冒充本輪12e頁碼。,"1032,1033,1034","1081,1082,1083",Codex /root,ISU-111-R2-Q38
ISU-111-Q39,FORMAL,False,A,A,同年度釋疑維持原答案A,26,26,4,1,5,questions/Q39.png,85d7f0565562a7b02b672c33aff1912b87c4cb2bfab9fcaf5d83573aed8fc14d,L3255,49.2 / Arousal and Sleep,,,49.2 / Arousal and Sleep：1094頁清醒與睡眠由網狀結構、下視丘等調控，題目主軸是Arousal and Sleep而非單純腦區命名。,無另列最小次條目；1094頁主要中腦和橋腦的網狀結構、Neuron2010下視丘喚醒支路支持分布網路；VLPO促眠不能外推整個下視丘。,官方A中腦，釋疑以VLPO促眠作說明。Campbell1094頁網狀結構主要位於中腦與橋腦，清醒屬分布網路；公告所引Neuron2010圖1亦列下視丘orexin參與喚醒。VLPO促眠不能推出整個間腦不參與清醒，故不強行證成A排他的唯一中心。,"1091,1092,1093,1094,1095","1140,1141,1142,1143,1144",Codex /root,ISU-111-R2-Q39
ISU-111-Q40,FORMAL,False,C,C,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,26,26,4,1,,questions/Q40.png,07757700f044a3d89ff56a32207057e58df88c972ffb3c10566c5fc0c3ee1003,L3364,50.3 / The Vertebrate Visual System,,,50.3 / The Vertebrate Visual System：1120–1121頁視桿光轉導及突觸活動，直接判定cGMP下降後膜電位方向。,無另列最小次條目；1121圖50.19光照rod hyperpolarized，完整C前半機制正確、末端電位方向錯；分類The Vertebrate Visual System確認。,官方C為錯誤敘述。光使通道關閉、Na+內流下降，視桿超極化且減少glutamate釋放；黑暗較去極化。原C最後寫「去極化」保留，不改題以消除錯項。,"1119,1120,1121,1122","1168,1169,1170,1171",Codex /root,ISU-111-R2-Q40
ISU-111-Q41,FORMAL,False,A,A,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,26,26,4,1,,questions/Q41.png,36b1f580e1b7ec150d01ba1cdd122c1656e6a889c5bf82e0746a320027c90cef,L1129,18.2 / Mechanisms of Post-transcriptional Regulation,,,18.2 / Mechanisms of Post-transcriptional Regulation：379頁蛋白降解控制位於Mechanisms of Post-transcriptional Regulation，泛素標記送入蛋白酶體。,無另列最小次條目；379頁泛素為標記，週期素為可能底物；主轉譯後蛋白量調控最小範圍，未當成細胞週期識別題。,官方A ubiquitin。cyclin可為受調控降解的標的，不是本題一般標記；chaperone的折疊及miRNA調節RNA作用不同。泛素是常見機制，不宣稱所有蛋白酶體底物都絕對需要泛素。,"377,378,379","426,427,428",Codex /root,ISU-111-R2-Q41
ISU-111-Q42,FORMAL,False,C,C,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,26,26,4,1,,questions/Q42.png,d6cce868d8c4d3de95cc8f8f089528ac6d1704d8c5a5502ff48943bf6e515bc9,L0608,9.6 / The Versatility of Catabolism,,,9.6 / The Versatility of Catabolism：183頁β氧化將脂肪酸分解為acetyl-CoA，連接檸檬酸循環，直接匹配最小代謝分解條目。,無另列最小次條目；183頁β氧化直接產acetyl-CoA，不借用醣解路徑；「主要」保留奇數碳鏈尾端差異。,官方C。主要以乙醯輔酶A進入，不需先變成丙酮酸；題目「主要」保留，未宣稱奇數碳鏈最後片段也全為二碳。,"182,183","231,232",Codex /root,ISU-111-R2-Q42
ISU-111-Q43,FORMAL,False,C,C,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,26,26,4,1,,questions/Q43.png,fd36f439bb63463963de387a96735b2f2c1415d9c5baa835006fca2d62194fab,L2974,44.4 / From Blood Filtrate to Urine: A Closer Look,,,44.4 / From Blood Filtrate to Urine: A Closer Look：986–989頁腎元濾液、尿液濃縮及溶質處理，為腎內草酸鹽沉積情境最接近的真實最小條目。,無另列最小次條目；病例提供草酸沉積證據但不能推普遍風險；Campbell腎處理原理與具名楊桃病因分開，原學名拼寫不默改。,官方C草酸。楊桃病例研究有草酸鹽腎病與結晶沉積證據；腎小管結晶損傷不等於所有病例已形成肉眼腎結石，也不表示食用必然結石。Campbell此段沒有具名楊桃或草酸結石詳論，疾病因果由補充來源支持。原學名Averhoa照留，科學名稱應為Averrhoa carambola。,"986,987,988,989","1035,1036,1037,1038",Codex /root,ISU-111-R2-Q43
ISU-111-Q44,FORMAL,False,A,A,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,26,26,4,1,,questions/Q44.png,82a759cbe4c65f1d0718fd3b626eb9e8e10452930f33136f13bfb615dde26e38,L0407,7.1 / Cellular membranes are fluid mosaics of lipids and proteins,,,7.1 / Cellular membranes are fluid mosaics of lipids and proteins：126–129頁生物膜的脂質雙層／蛋白結構是厚度尺度判斷的目錄範圍；無更小條目專論通用膜厚。,無另列最小次條目；重新檢索及段落未見本地定數，改由Alberts約5nm支持量級；獨立換算A10nm、B1nm、C1000nm、D10^6nm，不冒稱Campbell7–8nm。,官方A 100Å＝10nm為選項中最合適量級，10Å僅1nm，1µm為1000nm，1mm為10^6nm。Campbell本輪所讀頁未找到統一膜厚數字；Alberts作者教材寫脂質雙層約5nm，支持奈米量級，不應聲稱所有動物膜精確100Å或偽引Campbell給7–8nm。,"97,98,126,127,128,129","146,147,175,176,177,178",Codex /root,ISU-111-R2-Q44
ISU-111-Q45,FORMAL,False,A,A,同年度釋疑維持原答案A,27,27,5,1,5,questions/Q45.png,29d3f3c62dfa2fdd19a1c6ebd62d222bd261aef073fff17a5cb243cbf7d625af,L1728,27.2 / Genetic Recombination,,,27.2 / Genetic Recombination：579–581頁Genetic Recombination下直接區分轉型、轉導與接合的供受菌關係。,無另列最小次條目；579–581頁供受者與載體比較：接合直接接觸、轉型攝裸DNA、轉導噬菌體介導，官方A保留而公告簡化不可當完整定義。,官方A接合，釋疑維持。接合需要兩細菌直接接觸並由供菌向受菌傳遞DNA；原題只說單向，未明寫直接接觸，轉型／轉導也能促成細菌來源DNA傳遞。公告將其概括成病毒與細菌的描述不能套到轉型，保留原解釋與精確區別。,"579,580,581","628,629,630",Codex /root,ISU-111-R2-Q45
ISU-111-Q46,FORMAL,False,B,B,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,27,27,5,1,,questions/Q46.png,4cc87f02cc7fe81a9fe711e1719d59c99e386f647bbda863114b345b97c34b61,L3381,50.5 / Vertebrate Skeletal Muscle,L3384,50.5 / Other Types of Muscle,50.5 / Vertebrate Skeletal Muscle：1128–1130頁骨骼肌T小管與肌漿網鈣釋放結構直接對應三合體組成。,50.5 / Other Types of Muscle：1131頁其他肌肉類型支持心肌與骨骼肌的差異，原題寫兩者因此不能省去。,官方B：一條T小管加兩側肌漿網終池是骨骼肌triad。原題「骨骼肌或心肌」不精確，心肌常見一T小管配一SR的dyad；作者肌肉研究綜述圖1直接比較。主次最小條目同章保留，不改原題或說心肌通常也是三合體。,"1128,1129,1130,1131","1177,1178,1179,1180",Codex /root,ISU-111-R2-Q46
ISU-111-Q47,FORMAL,False,B,B,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,27,27,5,1,,questions/Q47.png,c2a3e0dfbce2f47a8c80e13f085f2dc896505554a81300b456e74947f62d9ee7,L3245,49.1 / The Peripheral Nervous System,,,49.1 / The Peripheral Nervous System：1088–1090頁周邊神經系統與腦神經／軀體運動的關係是本題最接近的真實目錄。,無另列最小次條目；Clinical Methods61章Motor指出三叉運動支與V3，與面神經表情肌區分；Campbell只支援PNS框架。,官方B三叉神經，V3下頜支運動纖維支配咀嚼肌；不是顏面神經的一般表情肌運動。Campbell未逐條列12對腦神經支配，精確V3由Clinical Methods第61章原作者教材補足。,"1088,1089,1090","1137,1138,1139",Codex /root,ISU-111-R2-Q47
ISU-111-Q48,FORMAL,False,D,D,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,27,27,5,1,,questions/Q48.png,9c3b80a6655297635cdfa499085984c602180847f01bc6cb5ac9dac057097e33,L2776,42.2 / Maintaining the Heart’s Rhythmic Beat,,,42.2 / Maintaining the Heart’s Rhythmic Beat：928頁房室結傳遞延遲約0.1秒讓心房先排空，直接辨識最慢選項。,無另列最小次條目；928頁AV延遲0.1秒與心室快速配送相反，選D；PDF46目錄確為Rhythmic Beat，年度別名記錄完成。,官方D AV node；Purkinje為快速分送心室訊號。真實PDF46目錄題名Maintaining the Heart’s Rhythmic Beat，文字目錄的Rhythms縮寫不一致，年度證據依PDF校正並保留原別名，不改原檔。,"928,929","977,978",Codex /root,ISU-111-R2-Q48
ISU-111-Q49,FORMAL,False,B,B,未列於本輪取得111生物釋疑PDF4下方及5；依同年度答案PDF1最下方生物表採計；不宣稱不存在其他未取得公告,27,27,5,1,,questions/Q49.png,516a5acb9afa48cc59f7c1f06cc79f2294a27ad67a3816c8565449832dd144aa,L3001,45.1 / Chemical Classes of Hormones,L3039,45.3 / Adrenal Hormones: Response to Stress,45.1 / Chemical Classes of Hormones：1001–1002頁激素化學分類將類固醇歸為膽固醇衍生物，是題目生合成來源的直接規則。,45.3 / Adrenal Hormones: Response to Stress：1013–1014頁腎上腺皮質礦物皮質激素及aldosterone補足具名例子。,官方B醛固酮。泌乳激素為蛋白，甲狀腺素和腎上腺素為酪胺酸衍生物；共同是激素不代表共同由膽固醇合成。,"1001,1002,1012,1013,1014","1050,1051,1061,1062,1063",Codex /root,ISU-111-R2-Q49
ISU-111-Q50,FORMAL,False,D,D,同年度釋疑維持原答案D,27,27,5,1,5,questions/Q50.png,514b603849c25c703309d358659ffc51ec19d7681233ac2ab5d3298dc162be71,L2840,42.6 / How a Mammal Breathes,L2827,42.5 / Lungs,42.6 / How a Mammal Breathes：945頁哺乳類呼吸壓力與容積變化，為肺壓容積遲滯最接近的最小目錄。,42.5 / Lungs：943頁surfactant降低肺泡表面張力，連接遲滯與回縮的機制。,官方D錯，釋疑維持；吸氣與呼氣壓容積路徑不同即hysteresis。精確曲線常比較跨肺壓與肺容積，不把它等同每一瞬間「肺泡內氣壓必定不同」；零流量時吸呼末肺泡壓可同為大氣壓。Campbell支援呼吸／界面原理，遲滯由原始肺充氣研究補足；原「表面張力素」保留，意為降低表面張力的surfactant。,"943,944,945,946","992,993,994,995",Codex /root,ISU-111-R2-Q50
