題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
CMU-112-Q39,FORMAL,False,B,B,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,7,7,4,,questions/Q39.png,b54fcf264bbdfa1bf97e49cc7118f80e752adc14718b9289cc23243133881886,L3104,46.4 / Hormonal Control of Female Reproductive Cycles,L3088,46.3 / Human Female Reproductive Anatomy,子宮與卵巢週期及激素功能需分開，主列46.4女性生殖週期的激素調控。,46.3女性生殖構造保留子宮切除與卵巢保留的器官區分。,官方B。依題設只切子宮、卵巢功能保留，仍可排卵並維持性激素與第二性徵；不代表有月經或能在子宮懷孕，也不擴為合併卵巢切除的個案。,"1032,1033,1034,1026,1027","1081,1082,1083,1075,1076",Codex /root,CMU-112-R2-Q39
CMU-112-Q40,FORMAL,False,C,C,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,8,8,4,,questions/Q40.png,3f994f7d6fd6b52b08c8df691addf65963378cdcb0b2b0f01cb97fd4be420138,L0945,15.2 / Inheritance of X-Linked Genes,,,依女兒色覺障礙推論母親帶因，主列15.2X連鎖遺傳。,劇情只是情境，沒有另外考視覺生理，不加50章。,官方C。典型X連鎖隱性紅綠色盲模型，患病女兒需父親提供致病X且母親也提供；正常母親為帶因者。題未完整列明母親表型，亦不能用劇情推論取代真實親子鑑定；色盲不全部都是此遺傳型式。,"299,300","348,349",Codex /root,CMU-112-R2-Q40
CMU-112-Q41,FORMAL,False,A,A,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,8,8,4,,questions/Q41.png,8e0b9a8d7efffb2fc14da959b50d803e9a2700488ae71634bae93e9ab7fb1c6f,L1709,27.1 / Cell-Surface Structures,,,革蘭氏染色對比細菌細胞壁組成，主列27.1細胞表面結構。,染色不是辨識一般顯微鏡操作，無另加6章。,官方A為不正確選項。陽性菌通常紫色，陰性菌對比染色為紅粉色，酒精或丙酮可作脫色劑。原題1882與ASM記載1884不同，保留原年而另存史實差異。,"574,575","623,624",Codex /root,CMU-112-R2-Q41
CMU-112-Q42,FORMAL,False,B,B,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,8,8,4,,questions/Q42.png,a5d4b9939952a0de995b5074ff1e0e7ab7f071b0d11a3ae2a325db970a15f316,L3351,50.2 / Hearing and Equilibrium in Mammals,,,跨哺乳類的聲頻與聽覺生理比較，主列50.2哺乳動物聽覺與平衡。,回聲定位不等於個體間溝通，移除預選51.1動物訊號次分類。,官方B。蝙蝠回聲定位頻率依物種與脈衝而異，20–120kHz為題給概括；海豚接收主要涉及下頜，非上頜，人類一般不聽100kHz。蝙蝠發聲時中耳肌收縮可減少自刺激，非放鬆。,"1112,1113,1114,1115,1116","1161,1162,1163,1164,1165",Codex /root,CMU-112-R2-Q42
CMU-112-Q43,FORMAL,False,C,C,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,8,8,4,,questions/Q43.png,655e3785fab686e4dddffe2e53d92d989a8bd72d071c9f8e2b569ce2dba6cd74,L3424,51.2 / Learning,,,判斷印痕這種敏感期學習，主列51.2學習。,不把行为印痕誤列15.5基因組印記，無另加次分類。,官方C（I、III）照採，112釋疑未列本題。小鵝例是親子跟隨印痕；鮭魚還有嗅覺印痕，陸封不等於無印痕。已讀證據未直接證明山椒魚與櫻花鉤吻鮭皆無任何印痕；其他鮭魚研究不能直接推翻指定物種。命題範圍未獲證實，學習分類本身已確定。,"1144,1145,1146","1193,1194,1195",Codex /root,CMU-112-R2-Q43
CMU-112-Q44,FORMAL,False,D,D,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,8,8,4,,questions/Q44.png,78550a28cffd277ad85eb501a334d45fb45f8a261abfabb70203d82491ac5d10,L2889,43.2 / B Cell and T Cell Development,L2883,43.2 / Antigen Recognition by B Cells and Antibodies,由替代輕鏈辨識B細胞發育階段，主列43.2B與T細胞發育。,43.2B細胞與抗體辨識保留受體輕重鏈結構，不能把未成熟替代輕鏈等同成熟抗體。,官方D。VpreB與λ5構成替代輕鏈，與μ重鏈組成pre-BCR，典型在large pre-B階段表面表現。其基因轉錄可更早出現；題強調表面表現，不能單憑任一mRNA檢出就判定D。,"960,961,962,958,959","1009,1010,1011,1007,1008",Codex /root,CMU-112-R2-Q44
CMU-112-Q45,FORMAL,False,B,B,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,8,8,4,,questions/Q45.png,f7a9756475622fa2e7c02f876feffbf60098579cefa5d59b9f9c692e550cf11b,L3604,54.1 / Positive Interactions,L2733,41.4 / Mutualistic Adaptations,區分互利與寄生等種間作用，主列54.1正向交互作用。,41.4消化的互利適應保留白蟻腸內微生物案例。,官方B（I、III）。白蟻與鞭毛蟲、植物與菌根通常互利；絛蟲與人、菟絲子與宿主為寄生。互利不必一律是雙方離開對方都不能生存，成本效益亦可隨環境改變。,"1220,1221,912,913,914","1269,1270,961,962,963",Codex /root,CMU-112-R2-Q45
CMU-112-Q46,FORMAL,False,A,A,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,8,8,4,,questions/Q46.png,1593298c6cdbafabc241ddad2f7337925d1405f42a5cd0e509c9af83526e4a23,L2870,43.1 / Innate Immunity of Vertebrates,L2899,43.3 / B Cells and Antibodies: A Response to Extracellular Pathogens,先天免疫補體的直接膜攻擊成分，主列43.1脊椎動物先天免疫。,43.3B細胞抗體反應保留抗體啟動補體及細胞溶解的連結。,官方A。膜攻擊複合物由C5b、C6、C7、C8及聚合C9組裝，C3參與上游活化及調理而不是MAC結構成分。Campbell提供補體裂解框架，具名組成由結構研究補足。,"955,956,964,965,966","1004,1005,1013,1014,1015",Codex /root,CMU-112-R2-Q46
CMU-112-Q47,FORMAL,False,A,A,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,9,9,4,,questions/Q47.png,52b78b6d82fe856e38c280acdc9ead1644b71d2a07f00546cd170d71bec2073b,L0656,10.3 / Linear Electron Flow,L0662,10.3 / A Comparison of Chemiosmosis in Chloroplasts and Mitochondria,光反應的电子載體與類囊體膜位置，主列10.3線性電子流。,10.3葉綠體與粒線體化學滲透比較保留跨膜質子梯度。,官方A為最佳概括。主要複合體在類囊體膜，但不能說所有電子傳遞蛋白均為跨膜蛋白；plastocyanin在腔側移動，ferredoxin在基質側。原A的類囊體內按膜系統解讀，不將其改寫原文。,"197,198,199,200","246,247,248,249",Codex /root,CMU-112-R2-Q47
CMU-112-Q48,FORMAL,False,D,D,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,9,9,4,,questions/Q48.png,75dd404783a256fc75912bcbc0a6e469ab963caece0d7f6b0205b7c21e039311,L0394,6.7 / Cell Junctions,,,形成旁細胞通路屏障的結構是緊密連接，主列6.7細胞連接。,同條目已含其他連接類型，不重複另加黏附分子章節。,官方D。tight junction是連接結構而非單一蛋白，主要封閉相鄰上皮細胞間隙；不是hemidesmosome或E-cadherin的主要屏障功能。不能將所有上皮緊密連接視為絕對不透任何溶質。,"119,120","168,169",Codex /root,CMU-112-R2-Q48
CMU-112-Q49,FORMAL,False,D,D,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,9,9,4,,questions/Q49.png,b2eb30e444a957fc78994d51c3718d061fd9a71627d307fd6fe987e10361ab50,L2770,42.2 / Mammalian Circulation,L2717,41.3 / Absorption in the Small Intestine,辨識肺、體、冠狀與門脈循環的功能路徑，主列42.2哺乳類循環。,41.3小腸吸收直接說明肝門靜脈把消化吸收養分送肝。,官方D。肺循環起於右心室，體循環起於左心室，冠狀循環供應心肌；肝門循環先送吸收物至肝處理。長鏈脂質主要經乳糜管淋巴，不宣稱全部消化吸收物都先經肝門靜脈。,"926,927,909,910","975,976,958,959",Codex /root,CMU-112-R2-Q49
CMU-112-Q50,FORMAL,False,D,D,未列於已取得112生物釋疑PDF5–6；依同年度原答案PDF4採計,9,9,4,,questions/Q50.png,1270f587e7a490b24be7991f4ac47f5fefd2e0dbd24c8dc6eb63272a2f8fa11c,L1458,23.3 / Gene Flow,L1455,23.3 / Genetic Drift,族群間遺傳差異減少的直接機制是基因流，主列23.3基因流。,23.3遺傳漂變保留創始效應作為最初分化背景與備選排除。,官方D。遷移者成功繁殖使對偶基因在族群間交換，可趨向同質化；單純在各群內隨機交配不均一化群間頻率，創始效應也不等於產生新突變。,"494,495,496,497","543,544,545,546",Codex /root,CMU-112-R2-Q50
