題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
CMU-108-Q36,FORMAL,False,E,E,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,7,7,4,,questions/Q36.png,456087025ccb58358194a8770ede18c5dbcb26eca78d20fca5c2f117d777f47d,L2483,38.1 / Methods of Pollination,L2514,38.2 / Mechanisms That Prevent Self-Fertilization,38.1 / Methods of Pollination：植株正常生長並開花卻缺乏結果，題設最直接指向有效授粉者不足。,38.2 / Mechanisms That Prevent Self-Fertilization：自交不親和及異交機制說明有花粉不等於完成有效授粉。,採E授粉失敗；缺乏有效授粉昆蟲是共用背景下的可能原因。依共用背景推理，不能僅由不結果斷言無胚珠、無花粉或完全不能進行光合作用；也不把考題推斷當成田間實驗已排除全部其他因素。,"825,826,834,835","874,875,883,884",Codex /root,CMU-108-R2-Q36
CMU-108-Q37,FORMAL,False,D,D,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,7,7,4,,questions/Q37.png,c36b25851293df3d3293b39e527123e329dd6f5d53b36d99e861f0806e8accf7,L0895,14.3 / Extending Mendelian Genetics for Two or More Genes,L0875,14.1 / The Law of Independent Assortment,14.3 / Extending Mendelian Genetics for Two or More Genes：一基因座的隱性同型會遮蔽另一基因的表現，產生隱性上位作用比例。,14.1 / The Law of Independent Assortment：兩基因的獨立分配建立兩組3:1，組合後再依遮蔽規則合併。,以nn無刺且遮蔽S/s、兩基因獨立分配的考題模型，得9尖刺:3鈍刺:4無刺，採D。9:3:3:1是未合併的二因子類別，不能直接當作最後三種表型；獨立分配屬比例成立的假設。,"274,275,281,282","323,324,330,331",Codex /root,CMU-108-R2-Q37
CMU-108-Q38,FORMAL,False,B,B,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,7,7,4,,questions/Q38.png,1b5765c85b064ae0ae60a586fc5f117afaab9a00a393ac8405da66e0b84dbd93,L2524,38.3 / Plant Breeding,L1432,23.1 / Genetic Variation,38.3 / Plant Breeding：以不同品種雜交並選擇目標性狀是傳統植物育種。,23.1 / Genetic Variation：既有遺傳變異是選育耐受性狀的材料基礎。,採B，跨品種雜交與選拔可組合有利變異，不必然需要外源轉基因。此是育種策略，不宣稱任何指定後代已經完成氣候或田間耐受測試。,"487,488,836,837","536,537,885,886",Codex /root,CMU-108-R2-Q38
CMU-108-Q39,FORMAL,False,A,A,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,8,8,4,,questions/Q39.png,73dcc79b9f8d9489b0fc4913ebd04e60bae4a6d2860420f2adc406622a37cbe7,L0958,15.3 / Genetic Recombination and Linkage,L0961,15.3 / Mapping the Distance Between Genes Using Recombination Data: Scientific Inquiry,15.3 / Genetic Recombination and Linkage：測交中以數量最多的親本型為基準，辨識a與b的重組組合。,15.3 / Mapping the Distance Between Genes Using Recombination Data: Scientific Inquiry：這些重組類也會用於下一題遺傳圖距，保留圖譜條目。,原表abc=880、+++=940為親本型；a與b反式組合出現在表列1、2、5、6，採A。C基因狀態不改變a/b是否重組；表格與Q40共用內容須完整保存。,"302,303,304,305,306","351,352,353,354,355",Codex /root,CMU-108-R2-Q39
CMU-108-Q40,FORMAL,False,A,A,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,8,8,4,,questions/Q40.png,e1eacb173ed64b42660cb9b4e50202ac43f3aedc864341618648dd17c2524a7e,L0961,15.3 / Mapping the Distance Between Genes Using Recombination Data: Scientific Inquiry,L0958,15.3 / Genetic Recombination and Linkage,15.3 / Mapping the Distance Between Genes Using Recombination Data: Scientific Inquiry：由a/b重組四類共60隻除以2000隻，估算短距離圖譜單位。,15.3 / Genetic Recombination and Linkage：重組後代辨識是計算圖距所需前置。,重組數=27+1+2+30=60，總2000，重組率3%，約3 map units，採A。兩個極少數類也必須計入；圖距不是實體DNA的鹼基對距離。,"302,303,304,305,306","351,352,353,354,355",Codex /root,CMU-108-R2-Q40
CMU-108-Q41,FORMAL,False,E,E,維持原答案E,8,8,4,9,questions/Q41.png,c09a464c0b2eab7f544bddadd396fa35af74ff45d03eae73e48216a92d79d065,L0365,6.5 / Mitochondria: Chemical Energy Conversion,"L0349,L0588",6.4 / Lysosomes: Digestive Compartments ; 9.4 / An Accounting of ATP Production by Cellular Respiration,6.5 / Mitochondria: Chemical Energy Conversion：易疲倦與能量代謝的題設意圖對應粒線體產生ATP。,6.4 / Lysosomes: Digestive Compartments：溶體也涉及代謝性遺傳病，保留題幹不具專一性的備選胞器；9.4 / An Accounting of ATP Production by Cellular Respiration：氧化磷酸化補充ATP供應機制。,官方採E粒線體；但僅憑易疲倦與代謝性疾病不能唯一診斷粒線體異常，溶體等也可能相關。釋疑將題文延伸為代謝症候群的說法照留為官方解釋，不把它當成原題已提供的確診資訊。,"107,108,110,177,178","156,157,159,226,227",Codex /root,CMU-108-R2-Q41
CMU-108-Q42,FORMAL,False,C,C,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,8,8,4,,questions/Q42.png,2ebf6f17c5dad49897aedd233393713ac90046fc1aa1db21bceea7130a2dbb45,L3091,46.3 / Gametogenesis,L3104,46.4 / Hormonal Control of Female Reproductive Cycles,46.3 / Gametogenesis：卵細胞形成的減數分裂停滯及受精後才完成第二分裂決定正誤。,46.4 / Hormonal Control of Female Reproductive Cycles：未受精時黃體退化及生殖週期激素變化提供同題另一半機制。,採C；未受精的次級卵母細胞通常不完成減II，且黃體退化。出生時初級卵母細胞停在減I前期，形成極體是不對稱分裂；不能把多個濾泡啟動都當成正常同時排出多顆成熟卵。,"1027,1028,1029,1032,1033,1034","1076,1077,1078,1081,1082,1083",Codex /root,CMU-108-R2-Q42
CMU-108-Q43,FORMAL,False,D,D,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,9,9,4,,questions/Q43.png,b163b5dd39877577d02651a3c80572ebabdd99c358cbb6b1a8bf53c2dac02591,L2599,39.5 / Defenses Against Herbivores,L2547,39.1 / Response,39.5 / Defenses Against Herbivores：蛋白酶抑制劑直接抑制食草昆蟲消化蛋白質，是傷害誘導防禦的效應物。,39.1 / Response：細胞反應條目把最後防禦產物與上游訊號過程分開。,採D protease inhibitors；Ca2+、jasmonate與MAPK偏上游訊號，不是本題直接降低消化的主要效應物。Campbell提供食草防禦框架，番茄蛋白酶抑制劑的抗消化作用另由原始研究支援。,"845,867,868","894,916,917",Codex /root,CMU-108-R2-Q43
CMU-108-Q44,FORMAL,False,D,D,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,9,9,4,,questions/Q44.png,c7208927dc558424a367efbb416a01b7c6daf11ce89d9e3dc16d9f9140a3a53d,L0724,11.3 / Small Molecules and Ions as Second Messengers,L2544,39.1 / Transduction,11.3 / Small Molecules and Ions as Second Messengers：Ca2+是細胞內常見的小分子/離子第二訊使。,39.1 / Transduction：植物訊號轉導連結題設的防禦刺激。,採D Ca2+；systemin屬外來第一訊號，受體與MAPK是蛋白元件。不要因都參與同一路徑而把所有元件一律稱第二訊使。,"224,225,844,845","273,274,893,894",Codex /root,CMU-108-R2-Q44
CMU-108-Q45,FORMAL,False,A,A,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,9,9,4,,questions/Q45.png,43b517e5cdc3793b651e90989b884fbb3f8fc766242fc182af0d3706ed710689,L2599,39.5 / Defenses Against Herbivores,,,39.5 / Defenses Against Herbivores：相鄰但未接觸植株啟動防禦，符合揮發性物質傳訊的食草防禦機制。,無另列最小次條目；以植物食草防禦條目完成分類，補充研究支持可能機制而不把單一化合物硬填為題目實測物。,採A植物可釋出揮發性物質傳遞訊息；空氣中methyl jasmonate誘導番茄蛋白酶抑制劑有原始研究。題設本身不能唯一辨認分子，也不能推出訊號永久有效或任何環境均相同。,"867,868","916,917",Codex /root,CMU-108-R2-Q45
CMU-108-Q46,FORMAL,False,B,B,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,9,9,4,,questions/Q46.png,254636276f02e3663d02740adf68313f9fe4d31b96f94900faea72b75184847e,L2362,36.2 / Short-Distance Transport of Solutes Across Plasma Membranes,"L0721,L2599",11.3 / Protein Phosphorylation and Dephosphorylation ; 39.5 / Defenses Against Herbivores,36.2 / Short-Distance Transport of Solutes Across Plasma Membranes：抑制將H+排到細胞外的質子幫浦，會使外側酸化減少。,11.3 / Protein Phosphorylation and Dephosphorylation：磷酸化反應串聯題設MAPK訊號；39.5 / Defenses Against Herbivores：植物食草防禦是刺激背景。,依題設MAPK抑制proton ATPase，H+外排下降，細胞外pH上升，採B。2019原始研究觀察早期PLL5使H+-ATPase去磷酸化與培養液鹼化，較晚MPK2再磷酸化使幫浦恢復活性，和原題MAPK抑制的直接因果不同；題設與更細的研究機制分開。,"137,138,222,223,788,867,868","186,187,271,272,837,916,917",Codex /root,CMU-108-R2-Q46
CMU-108-Q47,FORMAL,False,A,A,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,9,9,4,,questions/Q47.png,f402322035f26781fc6e3cee5e49c9e11abe3ba57036b090571b6ee169aaf3c4,L2365,36.2 / Short-Distance Transport of Water Across Plasma Membranes,,,36.2 / Short-Distance Transport of Water Across Plasma Membranes：水的淨移動由較高水勢流向較低水勢。,無另列最小次條目；重新比較−0.18與−0.23的大小，方向明確。,細胞內−0.18MPa高於外界−0.23MPa，水淨流出，採A。微觀分子仍可雙向移動，與淨通量不同；此滲透不需直接用ATP驅動。,"788,789,790,791","837,838,839,840",Codex /root,CMU-108-R2-Q47
CMU-108-Q48,FORMAL,False,B,B,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,9,9,4,,questions/Q48.png,44b22776915031474ada205e91073950d695e410ff2f1b4163c54c216d9e9760,L0662,10.3 / A Comparison of Chemiosmosis in Chloroplasts and Mitochondria,L0585,9.4 / Chemiosmosis: The Energy-Coupling Mechanism,10.3 / A Comparison of Chemiosmosis in Chloroplasts and Mitochondria：類囊體膜破孔使跨膜質子梯度消散，最直接降低光合ATP合成。,9.4 / Chemiosmosis: The Energy-Coupling Mechanism：粒線體化學滲透條目提供共同的梯度耦合原理。,採B ATP合成下降；直接受破壞的是膜維持梯度的能力，不能把破孔立即等同色素吸光或水分子光解本身消失。,"175,176,199,200,201","224,225,248,249,250",Codex /root,CMU-108-R2-Q48
CMU-108-Q49,FORMAL,False,C,C,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,10,10,4,,questions/Q49.png,10883ec75bc6f78cdd71d7734e82a56043e577252368809945657053f899e712,L2649,40.3 / Balancing Heat Loss and Gain,"L2643,L2646",40.3 / Endothermy and Ectothermy ; 40.3 / Variation in Body Temperature,40.3 / Balancing Heat Loss and Gain：孵卵蟒蛇肌肉收縮與耗氧增加的圖形支持顫抖產熱。,40.3 / Endothermy and Ectothermy：內溫與外溫依熱的來源區分；40.3 / Variation in Body Temperature：變溫與恆溫依體溫變動區分，兩軸不能混為一談。,採C，圖示正相關與情境支持孵卵時的shivering endothermy。本地12印刷888有同一研究圖及結果，印刷887說明調節產熱；不是所有爬蟲類均內溫，也不是只靠體溫恆定便能判定熱源。原題歷史物種名與教材記載照留。,"884,885,886,887,888","933,934,935,936,937",Codex /root,CMU-108-R2-Q49
CMU-108-Q50,FORMAL,False,D,D,未列於已取得108生物釋疑PDF7下半部–9；依同年度原答案PDF4採計,10,10,4,,questions/Q50.png,deaca9de08acc0885086d427fa96db5dab236e21383cee09d08acaed1a843a56,L1238,20.1 / Using Restriction Enzymes to Make a Recombinant DNA Plasmid,,,20.1 / Using Restriction Enzymes to Make a Recombinant DNA Plasmid：DNA片段以凝膠電泳按長度分離，短片段朝正極移動較遠。,無另列最小次條目；原圖比例與電泳原理共同支持D；用真實重組質體最小條目收納其電泳技術內容。,原圖A最短、B次短、C明顯較長，DNA負電向+極，應C近起點、B與A在遠端且A更遠；D最符合原片段相對長度與間距。C選項雖順序近似但間距不符；不編造原圖未標的精確鹼基對長度。教材電泳圖在限制酶建立重組質體的最小條目正文內，不是PCR條目，也不自造Gel Electrophoresis目錄葉節點。,"419,420,421","468,469,470",Codex /root,CMU-108-R2-Q50
